x_data	 y_data	  functional value
10.639853	  -11.694657	 -0.061332
13.290898	  -2.295397	 0.156362
-4.957004	  -0.316413	 -0.044037
-11.616943	  -1.754642	 -0.009757
4.100419	  8.610474	 -0.222024
0.577318	  8.991463	 -0.051657
-6.215899	  -3.064353	 0.303540
-7.101425	  -7.176739	 -0.246961
4.920669	  2.719335	 0.073629
11.283819	  -0.551912	 -0.157861
1.334496	  5.084054	 0.046202
1.288629	  0.650143	 0.444724
-0.249155	  -0.235244	 0.919939
-0.904616	  -7.688348	 0.161517
-0.847081	  -3.897088	 -0.408353
10.805961	  -2.772967	 -0.073943
-5.628566	  -0.838605	 0.120027
-6.300047	  -11.103848	 0.142808
6.946468	  2.283370	 0.389980
-0.599935	  -2.220896	 0.078473
4.718791	  10.847741	 -0.031018
-2.832240	  9.479051	 -0.326345
0.763946	  -0.919558	 0.582860
1.950644	  -1.908102	 -0.077915
-8.749487	  3.349112	 -0.219579
-6.937527	  4.088267	 0.168739
8.392955	  3.998608	 -0.154060
7.209678	  -1.279580	 0.367570
7.775110	  -1.753658	 0.121632
-1.949643	  7.554468	 0.100379
-2.353347	  -2.730078	 -0.372016
7.594105	  -5.628021	 -0.259507
-5.183360	  5.705534	 0.240159
-1.302299	  -6.279999	 0.270304
-1.045227	  3.650978	 -0.478322
-1.067616	  12.987230	 0.219923
-3.418690	  -3.074964	 -0.262160
10.447630	  3.322095	 -0.205178
5.900369	  -0.924872	 0.033200
7.991760	  -1.932407	 0.153432
-5.359622	  3.679675	 0.206631
5.042786	  -0.548884	 -0.230888
-2.799755	  0.464969	 -0.098858
0.181046	  7.659990	 0.257263
-5.734880	  -6.993305	 -0.305768
10.955039	  6.558084	 0.096902
5.580255	  1.222704	 0.067215
-4.498873	  -3.185783	 -0.058350
4.444621	  5.891791	 0.328127
0.401065	  -0.847958	 0.806295
-2.119075	  -3.139824	 -0.392591
-0.568331	  -0.149173	 0.955879
-1.611761	  3.371619	 -0.452007
9.539508	  2.666554	 -0.229976
-3.077123	  6.520875	 0.222184
-0.538716	  -0.232421	 0.853157
7.900332	  1.293665	 0.176299
6.563640	  2.029212	 0.230047
0.939989	  7.890594	 0.140317
7.532057	  -2.429965	 0.238543
-3.609773	  -5.003855	 0.191348
-5.276382	  -0.234891	 0.001827
5.927394	  5.527607	 0.105423
3.601648	  5.721650	 0.222917
4.339771	  2.511279	 -0.160612
-10.194582	  -7.711188	 0.054325
-3.722300	  -2.692028	 -0.333500
-10.421984	  -5.875368	 0.058651
1.875110	  10.008404	 -0.191161
0.970996	  1.984482	 0.247277
0.366707	  5.618581	 -0.018634
-5.182451	  1.205925	 0.053094
3.545411	  0.776951	 -0.389328
9.773441	  5.463933	 -0.122950
-10.023279	  -3.952413	 -0.208802
1.919735	  6.008073	 0.123511
0.981855	  2.457886	 -0.166295
3.113455	  4.721686	 0.126278
6.280667	  9.140472	 -0.114294
2.151868	  -2.637536	 -0.331744
4.394251	  -8.450681	 -0.305478
-1.482660	  10.232891	 -0.274558
0.226886	  8.610235	 -0.069923
5.562069	  2.459271	 0.176905
3.787628	  -4.775548	 0.077802
10.036949	  -4.114302	 -0.162061
-8.675389	  -9.089177	 0.143046
-0.586867	  5.889011	 0.067001
1.220355	  0.801760	 0.435928
-2.695478	  2.893967	 -0.414961
-4.247044	  0.827980	 -0.329643
-0.652696	  1.632770	 0.525899
4.170566	  1.313249	 -0.354690
-2.431268	  -0.972287	 -0.256047
-5.373629	  5.582854	 0.229978
5.728453	  4.252965	 0.356808
-4.617454	  6.894151	 0.219922
-1.862666	  3.025258	 -0.461250
-3.058605	  -2.550597	 -0.339347
-0.110865	  8.449067	 -0.041042
-0.127266	  0.613713	 0.961428
-1.046592	  6.816353	 0.306812
7.603404	  4.507364	 -0.137518
-0.721930	  -1.095166	 0.588982
-3.485759	  0.965132	 -0.374115
10.640479	  -11.589383	 -0.239708
-2.325357	  -3.751436	 -0.335916
-1.289865	  -8.563914	 0.030318
1.140196	  -0.939659	 0.305583
-4.899667	  -1.054957	 -0.089336
-6.815049	  -3.516554	 0.124603
-6.299119	  -7.539010	 -0.225806
-6.545835	  5.330413	 0.131176
7.691489	  -4.916266	 -0.100533
-2.634502	  -8.890744	 -0.183460
-2.460917	  -0.722638	 -0.060314
8.381643	  -2.309038	 -0.062465
5.196767	  2.497089	 0.080533
-7.446535	  6.583684	 -0.379999
-15.060705	  1.590061	 -0.047004
0.871888	  -0.497442	 0.829963
-4.067004	  -1.875433	 -0.319174
-5.024924	  8.554225	 -0.205380
-1.442961	  -3.061168	 -0.274811
5.905508	  -4.287526	 0.223188
-9.558035	  -1.708756	 -0.220024
-0.666484	  3.774199	 -0.411565
0.379449	  1.158262	 0.651400
-1.049099	  1.661357	 0.088368
-1.778563	  -5.840638	 0.077393
-1.544441	  -4.468746	 -0.261650
-0.448955	  8.363775	 0.022642
8.303084	  -0.174401	 0.060098
0.449612	  0.764641	 0.858363
-4.161553	  -9.722101	 -0.121396
-4.345030	  -6.377725	 0.301167
-6.883696	  9.036294	 -0.098855
11.593537	  -10.203316	 -0.134234
9.946247	  -8.164951	 0.230870
-3.412027	  -11.411692	 0.005592
2.619614	  1.360605	 -0.130265
-4.606136	  5.441676	 0.236452
-5.347685	  -8.649181	 -0.202123
3.158093	  2.916781	 -0.170345
-0.779757	  -1.890290	 0.235513
-2.219238	  2.140691	 -0.341666
-1.283491	  3.305247	 -0.363055
2.820957	  3.568977	 -0.401984
6.414445	  0.583835	 0.162283
-5.288725	  8.385314	 -0.120561
-0.025291	  -0.695080	 0.890637
-7.231731	  -2.106522	 0.195414
1.577720	  8.586193	 -0.069178
2.552462	  -2.778831	 -0.466470
12.177177	  9.670580	 -0.048104
-13.682633	  6.351524	 0.085946
-4.770532	  1.445959	 -0.138497
4.309475	  -7.454246	 0.118076
-5.783846	  -4.808989	 0.235117
-0.035166	  -0.859165	 0.769020
-3.376284	  -4.170377	 -0.083293
4.428683	  -4.488723	 0.171740
-2.375136	  1.162460	 -0.096406
8.190883	  3.225046	 -0.080433
-3.831968	  0.060202	 -0.406920
4.631214	  -3.329893	 0.138969
5.507951	  2.562132	 0.183546
0.996750	  -3.217599	 -0.405322
-3.246630	  -1.439861	 -0.480994
2.382783	  0.843310	 0.011665
-1.714433	  -1.143064	 0.329255
-1.096416	  8.842770	 -0.018112
-5.978223	  5.017645	 0.187922
-5.173822	  3.544644	 0.360465
0.526454	  14.136245	 0.035328
-7.120513	  -0.598052	 0.310358
3.076333	  -0.493404	 -0.135600
3.604023	  3.781177	 -0.154839
10.088411	  1.716798	 -0.306502
-3.284530	  5.975496	 0.338722
2.008441	  -4.129389	 -0.376156
6.917866	  0.486257	 0.202985
-6.647717	  5.184549	 0.048369
0.292215	  -1.362161	 0.537450
7.996296	  2.221875	 0.268318
11.700746	  -9.080020	 -0.026857
-7.333009	  6.817178	 -0.261139
-9.978042	  -2.315895	 -0.186554
6.050426	  1.349019	 0.100476
6.446494	  0.380549	 0.287529
-8.781514	  1.297551	 0.060921
2.919351	  13.439865	 0.236102
-3.205342	  -2.667167	 -0.483483
-2.451483	  -1.428723	 -0.149795
10.724260	  -0.147250	 -0.233365
2.663133	  -13.046790	 0.284673
3.051958	  -3.692138	 -0.214325
0.094906	  -1.584965	 0.588351
8.998920	  -5.603212	 -0.256926
8.211002	  -1.171709	 0.121441
-10.237179	  -1.594917	 -0.254613
0.811916	  -5.661653	 -0.044218
-2.788984	  -1.320743	 -0.283065
-1.332217	  3.471477	 -0.333012
3.044020	  -0.337369	 -0.388938
7.087949	  -3.878585	 0.124945
-2.598528	  2.263018	 -0.384623
3.284886	  5.704716	 0.264936
0.996290	  6.239018	 0.348518
4.209871	  -0.147105	 -0.421909
2.766408	  0.795297	 -0.247247
-9.063389	  2.271492	 -0.084517
-2.015583	  -8.953144	 -0.168590
8.447669	  9.699010	 0.224931
-5.746439	  7.791814	 -0.225603
-3.553718	  -0.282956	 -0.506877
-3.512771	  -0.633562	 -0.401623
-0.624057	  -10.029949	 -0.185029
3.024201	  -5.432150	 0.177930
3.194443	  5.264233	 0.076013
0.162170	  4.550034	 -0.278641
-3.302391	  2.931343	 -0.379884
6.025275	  1.893780	 0.244830
-1.798148	  1.094777	 0.147128
-1.480157	  5.617047	 0.097251
-2.158341	  4.815823	 0.036253
0.277563	  -1.054369	 0.728179
1.686996	  7.894434	 0.223357
-1.117989	  2.576411	 -0.213069
2.948696	  -1.426358	 -0.285973
-4.585020	  3.799306	 0.194343
5.513273	  -4.535299	 0.365719
-0.201650	  2.817361	 -0.013533
-2.676895	  5.167705	 0.160017
-2.869430	  2.504261	 -0.416295
-3.841106	  -4.235747	 0.097040
-0.411144	  0.603548	 1.017391
3.480954	  0.376420	 -0.402169
1.177645	  3.277615	 -0.395989
-2.600654	  4.334091	 -0.220123
2.983354	  5.976537	 0.209763
6.756475	  14.134804	 -0.127531
0.070263	  13.693342	 0.279803
-0.063895	  5.160487	 -0.241761
3.286132	  -2.121884	 -0.451109
-3.428025	  -8.954002	 -0.225390
4.608663	  -0.222677	 -0.302551
-3.974984	  3.894730	 0.052278
-1.221476	  4.743268	 -0.214206
-0.764172	  -3.029047	 -0.309559
-2.276459	  3.306771	 -0.384597
-1.889534	  -0.648510	 0.233131
-4.067899	  2.507652	 -0.253013
1.943606	  3.282093	 -0.366480
-2.041961	  -0.087015	 0.208009
6.075300	  -2.913664	 0.214508
-5.786729	  2.302626	 0.129874
1.030487	  2.769619	 -0.185728
2.221154	  -1.974433	 -0.311796
4.381148	  3.585017	 0.028870
-0.869016	  0.294973	 0.784863
-8.168554	  -9.681428	 0.173706
-13.042986	  8.417225	 0.012380
-12.925235	  2.772760	 0.095380
-0.191359	  6.423514	 0.184576
-1.044978	  8.091488	 0.222153
1.546812	  4.057692	 -0.123532
2.908894	  5.687568	 0.094935
5.515071	  2.138594	 0.110296
-3.169430	  -0.991837	 -0.310005
-5.095035	  -9.511766	 -0.181025
4.789940	  3.715669	 0.194455
-4.947674	  -15.020618	 -0.161812
-7.588790	  -6.631038	 -0.338698
-4.665738	  -3.851349	 0.245521
0.322578	  2.964791	 -0.275144
2.312717	  6.897520	 0.285527
-2.263682	  -9.097447	 -0.119837
4.371818	  -5.535031	 0.349257
3.218334	  -8.328562	 -0.074060
-4.098657	  5.037680	 0.199258
-6.433215	  -4.011175	 0.274923
-3.979512	  -4.099677	 0.047274
0.404576	  3.017462	 -0.270938
0.960987	  -0.520752	 0.644110
-6.347295	  2.360063	 0.348645
-1.787968	  2.095130	 -0.170256
-2.391175	  1.887469	 -0.156335
-6.146491	  3.786860	 0.321437
-9.477107	  -4.357370	 -0.291133
-6.431348	  -3.383273	 0.244117
10.463134	  1.051659	 -0.216178
-7.753526	  -7.856386	 -0.066332
1.999946	  -9.972195	 -0.223953
1.928897	  -1.771165	 -0.201266
-5.973917	  -0.567383	 0.221806
-0.755444	  -3.924568	 -0.491158
-5.589997	  -5.210265	 0.265170
-5.915393	  -1.074110	 0.278664
-1.648046	  -4.611061	 -0.133634
-6.134290	  -11.971219	 0.290231
2.198932	  5.507635	 0.114931
-5.236554	  2.251249	 0.092809
-7.470021	  0.493229	 0.352518
5.735710	  1.699871	 0.139141
2.012886	  2.794279	 -0.341968
6.311960	  10.145700	 0.038843
1.720057	  -6.867656	 0.276141
-6.206521	  2.852785	 0.288278
3.521758	  -1.338436	 -0.476067
10.412978	  4.799949	 -0.099212
-3.940952	  5.666301	 0.266028
-0.910578	  2.785637	 -0.226755
1.378736	  -6.887403	 0.329800
7.896055	  1.970599	 0.062287
1.575479	  -8.000306	 0.103152
5.834553	  -0.356992	 0.018661
-5.752658	  -10.054685	 -0.123423
9.396344	  1.251842	 -0.189223
1.391632	  3.795747	 -0.482567
-8.278727	  -7.286972	 -0.055342
-6.525864	  0.885457	 0.376842
4.891830	  5.688534	 0.272003
-11.213508	  -5.412861	 0.120440
4.197380	  0.953659	 -0.352888
2.439648	  -5.804627	 0.200540
3.670049	  -3.644016	 -0.118912
6.277969	  -7.589800	 -0.388283
0.599032	  2.427482	 -0.036807
-7.274839	  -4.669154	 -0.080259
0.889604	  -1.871613	 0.100886
-4.616223	  0.567607	 -0.192233
0.560169	  3.493465	 -0.386098
-1.535817	  -1.889755	 0.036197
1.476477	  -1.556948	 0.204264
8.076564	  -7.939422	 -0.130865
10.352836	  -2.559187	 -0.175041
7.127776	  1.767949	 0.269246
0.121327	  7.219496	 0.334345
5.687873	  3.726604	 0.222527
-5.595424	  0.241184	 -0.018230
3.198513	  -4.407931	 -0.112109
-2.473451	  -12.951224	 0.147269
-4.685479	  -1.762706	 -0.321438
-0.776542	  -7.505731	 0.268295
0.863382	  0.465405	 0.642053
-2.115606	  -2.406298	 -0.420953
-4.974140	  1.116579	 -0.110833
-1.874122	  -7.319363	 0.243024
-0.486845	  3.045530	 -0.274463
0.393596	  0.303855	 0.837615
-9.418569	  10.777740	 0.041177
-10.069756	  2.156926	 -0.211315
-5.871555	  -5.014128	 0.154176
6.264502	  11.094554	 0.218455
8.414515	  2.590903	 -0.229824
-9.410706	  -5.886655	 -0.149680
2.325838	  4.246551	 -0.199200
0.227026	  -5.609480	 0.066076
-0.461233	  9.539544	 -0.208037
-6.278026	  1.800854	 0.360825
2.860032	  0.500536	 -0.167070
-2.361770	  1.186502	 -0.108103
-6.146078	  -3.997049	 0.324490
0.519261	  3.818433	 -0.527306
2.183021	  -0.018364	 0.061172
-5.277676	  -9.476875	 -0.171329
3.480041	  -7.091844	 0.116647
-6.902405	  3.725108	 0.120363
1.178138	  0.230950	 0.764211
6.043892	  -8.488745	 -0.288334
7.284494	  8.043968	 -0.171539
5.295928	  -4.902348	 0.329143
1.959981	  1.936221	 -0.254398
1.211487	  -13.391789	 0.285344
4.376308	  -9.594302	 -0.378237
-1.544936	  -7.091923	 0.147925
-0.255991	  0.856499	 0.946463
-3.344972	  -7.328896	 0.236935
-0.945606	  -3.066906	 -0.218158
3.999471	  2.767994	 -0.091477
7.651351	  0.661669	 0.285513
-3.584028	  -5.534736	 0.283895
-9.918558	  7.339217	 0.217709
-1.966086	  -1.067490	 0.258297
-10.501971	  -3.264828	 -0.117159
-4.409189	  2.215408	 -0.208391
5.232099	  -4.395278	 0.274946
-5.619115	  7.310085	 -0.158933
0.733224	  -8.186115	 0.151996
-9.300440	  2.976649	 -0.182391
0.771081	  5.300300	 -0.060632
-3.338297	  -0.366013	 -0.502030
3.923293	  -1.434202	 -0.336196
-3.038223	  7.002060	 0.276508
3.479425	  3.188785	 -0.358173
0.449826	  6.493023	 0.369372
-1.752589	  -0.142450	 0.423053
-1.557978	  3.407028	 -0.460015
-0.226870	  -7.433324	 0.303764
-1.861534	  4.014672	 -0.379718
4.283658	  -1.041946	 -0.304693
-8.662538	  -2.908190	 -0.128379
-2.843663	  -3.553970	 -0.312784
3.389131	  -10.400163	 -0.191479
6.758118	  -4.875685	 0.123861
-5.567459	  -0.754830	 -0.055224
0.145119	  0.547365	 0.971184
-10.929611	  -9.755850	 0.118567
-10.163758	  -1.326344	 -0.203847
-6.497420	  -7.680086	 -0.210485
3.226795	  7.922619	 -0.047478
0.631588	  5.552966	 -0.028077
2.367453	  -8.865794	 -0.169956
4.472090	  6.002792	 0.315034
-11.147101	  2.373870	 -0.137737
1.713544	  -6.812887	 0.367092
5.042674	  -6.877242	 0.047555
-3.516057	  -1.283113	 -0.347609
3.903901	  3.457058	 -0.133524
-9.170292	  -7.512352	 0.026048
3.290892	  -8.203632	 0.016357
8.363999	  1.325621	 0.045892
-6.498691	  -4.759196	 0.184431
11.074476	  -0.045968	 -0.163505
1.620667	  -3.956921	 -0.330548
2.938883	  2.302732	 -0.195324
-3.316298	  -0.784198	 -0.411983
-1.992857	  3.688148	 -0.278622
-1.350816	  -3.099934	 -0.318696
1.698540	  -1.710588	 0.082541
-2.933648	  6.099131	 0.391098
-2.901128	  -8.930289	 -0.286301
3.407608	  4.782126	 0.110857
3.551140	  1.033225	 -0.414999
1.295063	  7.953602	 0.106328
0.096915	  -0.625522	 0.902521
-1.354676	  -3.176628	 -0.353845
-3.584230	  6.783806	 0.229264
8.478853	  -6.651370	 -0.184766
-2.657685	  -2.583183	 -0.201667
-1.224191	  -7.307582	 0.244789
6.134683	  -3.254020	 0.210043
-0.397267	  -3.912134	 -0.437022
4.194380	  -2.106994	 -0.210416
-0.813048	  4.927079	 -0.091759
5.018422	  -4.739045	 0.363832
7.231042	  -3.851065	 0.103495
-5.975411	  1.745650	 0.355861
4.934677	  -0.518967	 -0.152401
-2.463698	  -12.372469	 0.110064
1.613880	  -4.620222	 -0.181907
3.297041	  -6.854948	 0.347324
1.467235	  1.507492	 0.197356
3.999921	  5.496158	 0.378602
2.866600	  -4.626774	 -0.170609
-6.995892	  8.010954	 -0.355706
-2.254438	  -0.038581	 0.087672
5.352981	  -0.745101	 -0.067004
-0.921567	  3.004518	 -0.258754
5.735672	  10.564263	 0.072939
5.709111	  3.563741	 0.412825
-3.060855	  -2.016102	 -0.254963
3.377332	  -2.871528	 -0.336934
1.628163	  5.320969	 0.199820
-4.082921	  -5.145172	 0.316947
-0.956577	  -1.807437	 0.135400
-7.278521	  -0.457063	 0.339342
6.980609	  6.652220	 -0.366851
-5.531746	  -0.345709	 -0.033002
-4.479356	  6.784071	 0.034176
-8.489846	  -1.270601	 -0.023951
-3.956939	  -0.800841	 -0.467627
-1.299825	  -1.747469	 0.143437
4.299410	  2.511241	 -0.364515
-12.174576	  -2.758540	 0.136912
8.409299	  8.355571	 -0.040668
2.090914	  3.613790	 -0.401929
-3.304448	  -4.922860	 0.128336
12.901868	  -1.007689	 0.067566
7.569192	  3.627848	 0.160640
5.355850	  -6.547073	 0.121759
0.152679	  0.453529	 0.894953
-6.472703	  3.992965	 0.291764
2.557772	  -2.267540	 -0.361961
0.053695	  3.037403	 -0.358590
-3.826074	  -0.783313	 -0.328792
2.683526	  -0.308666	 -0.066030
-3.133152	  2.255305	 -0.244858
-2.977946	  2.976071	 -0.401572
-1.334423	  -0.978762	 0.376226
-1.507091	  -1.594726	 0.044876
4.546117	  -9.376678	 -0.202925
6.177023	  3.538070	 0.268483
3.396910	  -4.282369	 0.005440
-2.412801	  -2.900587	 -0.446625
-7.988019	  -0.537389	 0.267444
3.898474	  -8.379654	 -0.196320
4.227359	  5.343472	 0.290086
0.400053	  -1.376538	 0.610456
4.304717	  -1.087489	 -0.298607
3.977326	  -8.578798	 -0.171589
7.166032	  0.172184	 0.363334
-9.956686	  -1.054989	 -0.269851
-1.116852	  -5.254314	 0.067575
5.223088	  3.124040	 0.171969
4.431653	  -4.161671	 0.186409
1.488924	  -2.354920	 -0.157314
-9.078007	  0.053631	 -0.149122
5.239493	  10.499209	 -0.004224
-5.194148	  2.272608	 0.068609
-4.085041	  -0.414449	 -0.525202
4.193990	  1.334447	 -0.335758
2.463137	  3.768446	 -0.328562
-6.455838	  7.660101	 -0.290688
3.045849	  -4.947406	 -0.033837
1.697282	  2.827805	 -0.365409
-8.466404	  8.359254	 -0.047841
5.700085	  -0.603153	 0.050600
-4.193785	  -5.892843	 0.315451
0.117309	  4.497619	 -0.373191
1.749853	  -4.436675	 -0.310828
1.481903	  -2.226770	 -0.129371
-11.855286	  3.841194	 0.124303
1.845998	  -2.354169	 -0.207720
-8.726401	  -3.125099	 -0.213630
10.975433	  -2.235507	 -0.044916
-5.184191	  6.840208	 0.070295
1.395809	  2.655444	 -0.156750
12.154561	  2.367455	 0.159350
-1.790074	  3.269213	 -0.428215
4.831170	  1.175023	 -0.228108
-4.123484	  7.276048	 0.168819
-13.129894	  -1.258595	 0.167066
-0.322376	  2.402882	 -0.156692
-1.472126	  -0.512406	 0.530465
2.858046	  9.363657	 -0.207501
1.157138	  4.858808	 -0.229629
1.257881	  5.206600	 -0.181578
-5.990037	  3.840273	 0.272697
-0.947963	  9.714728	 -0.253890
-3.264789	  -6.416755	 0.386419
6.040867	  1.237222	 0.204991
0.587619	  6.077975	 0.236851
-14.505579	  1.884008	 0.064152
6.365183	  2.112375	 0.251637
-1.256513	  -0.871223	 0.524840
-1.071068	  3.485737	 -0.374085
-1.211311	  5.601591	 0.092337
-4.174511	  -12.750977	 0.173132
-2.311650	  1.898882	 -0.157423
-1.415178	  2.980974	 -0.238324
0.137621	  -0.562574	 1.024322
-3.694437	  -8.402943	 -0.126472
-1.375490	  -1.829632	 0.067812
-8.361571	  2.721333	 -0.103717
-0.107510	  8.855791	 -0.070769
-2.523627	  -2.700712	 -0.424401
3.455849	  -4.230846	 0.023993
-4.649112	  9.758672	 -0.206133
5.650364	  1.609096	 0.088047
-0.707454	  -0.025148	 0.838881
2.060827	  4.215155	 -0.426672
-0.838860	  -2.305736	 -0.102548
5.459121	  2.386018	 0.250700
1.244277	  -3.471392	 -0.396418
0.271766	  3.424691	 -0.426433
-1.194590	  2.308263	 -0.030687
5.377426	  5.782235	 0.214454
-3.614572	  -0.067178	 -0.421161
3.226058	  2.012202	 -0.292417
8.626755	  12.377672	 -0.123090
0.910516	  -4.077606	 -0.347790
3.678593	  -5.220896	 0.248609
-1.783058	  -12.811091	 0.183565
-0.049242	  10.595428	 -0.284889
-2.199165	  -4.761867	 -0.021173
-4.822791	  2.828195	 0.078487
2.318738	  12.577900	 0.096805
-1.531294	  1.302944	 0.169488
-0.131216	  7.903185	 -0.024876
-1.934230	  8.624719	 -0.152082
0.457416	  -0.564581	 0.781515
0.570023	  -3.766466	 -0.263267
-4.266311	  0.937975	 -0.357073
6.073802	  -3.399688	 0.255602
-3.018916	  -7.670877	 0.095145
-3.650125	  9.234844	 -0.302801
-2.170923	  -3.827068	 -0.417618
-6.955196	  -3.385762	 0.246129
-2.571974	  1.108099	 -0.280410
0.344577	  0.021777	 0.911226
-8.575017	  3.537636	 -0.116042
-1.111778	  1.578204	 0.253663
-7.974978	  5.409550	 -0.204215
2.156947	  -2.889883	 -0.442853
3.449083	  11.520878	 0.110468
-2.325387	  -5.010554	 0.017909
1.033959	  -11.124748	 -0.013645
-6.774390	  -6.720582	 -0.133467
-3.167733	  3.886678	 -0.226879
4.766035	  -0.732039	 -0.274974
2.314972	  1.131237	 -0.102402
-3.235875	  -1.419883	 -0.392897
-4.869028	  10.219067	 -0.131861
-3.284763	  0.728184	 -0.360531
-7.400374	  1.616857	 0.312118
14.550462	  1.840238	 0.167892
0.461197	  3.943448	 -0.573824
6.793248	  -1.249815	 0.322223
-6.093606	  3.624749	 0.235109
-3.444774	  2.108553	 -0.449148
3.730520	  -4.265597	 0.037709
8.111567	  -1.799112	 0.025738
-8.100834	  -0.877121	 0.022825
-2.277999	  -0.476121	 0.083144
0.574195	  4.435822	 -0.454820
1.843744	  -7.979621	 0.213124
2.073813	  -7.924268	 0.156344
-4.803323	  -4.435115	 0.286957
-0.894720	  -3.722311	 -0.454817
7.017301	  1.637739	 0.355435
1.526021	  -1.955104	 0.034752
-13.893421	  -2.369596	 0.308518
4.268856	  6.048409	 0.161511
-7.507864	  4.446696	 -0.041493
-13.348129	  1.954402	 0.154468
-9.824594	  7.240752	 0.110589
0.151058	  5.223005	 -0.212726
0.939044	  -1.462186	 0.349297
10.630142	  -2.826447	 -0.076065
2.725613	  -0.651271	 -0.237207
-3.172071	  5.835206	 0.181018
-2.808718	  -0.621400	 -0.123992
0.626659	  3.906952	 -0.333050
1.496341	  -11.971005	 0.106196
-5.268578	  2.027554	 0.129758
3.356904	  2.158857	 -0.331780
-1.732843	  -5.726890	 0.353196
-0.605046	  -1.030289	 0.683007
-3.253851	  -3.400693	 -0.259274
1.345462	  8.942158	 0.006744
-7.501559	  -5.901431	 -0.228158
-8.704171	  7.872712	 0.019607
-2.922040	  -5.116985	 0.184271
-5.144138	  3.823758	 0.213658
11.832026	  5.308625	 0.334669
0.126083	  6.944917	 0.272049
0.265276	  8.408652	 0.091696
-2.147846	  -14.514459	 -0.106981
-8.881111	  -1.227829	 -0.081720
-1.865309	  -1.681721	 -0.069049
2.175279	  -8.857741	 -0.104553
0.165815	  -3.214684	 -0.264640
1.394506	  3.001727	 -0.302508
-2.687950	  2.609166	 -0.507001
2.522617	  5.571262	 0.029400
-1.427806	  -1.960414	 0.063508
1.736316	  -2.498181	 -0.179981
6.566641	  -6.292231	 0.010761
1.129626	  -1.120198	 0.368460
-3.357933	  1.151365	 -0.467062
-1.394235	  1.496567	 0.224332
6.132218	  -1.001661	 0.153531
-0.566278	  0.944697	 0.826957
3.358915	  2.754988	 -0.330259
3.112842	  1.477756	 -0.429280
-5.675545	  -1.072998	 0.211104
3.264443	  -5.372614	 0.259592
3.290236	  -2.539027	 -0.412753
1.723286	  2.098921	 -0.061847
6.717662	  3.416931	 0.456017
-5.381246	  -1.573356	 0.014839
0.704649	  -3.343883	 -0.383053
2.625481	  4.519342	 -0.163454
-3.720188	  -1.977421	 -0.407617
-0.360077	  -5.634509	 -0.030850
7.347430	  -7.515234	 -0.203710
-1.455281	  -5.413548	 0.034893
5.965894	  -8.693549	 -0.291811
-3.047556	  -6.734474	 0.258511
5.941630	  -5.457938	 0.207074
-9.948621	  -3.141993	 -0.168901
-0.340989	  1.132321	 0.743250
2.448051	  -2.040908	 -0.306017
9.090119	  3.417365	 -0.171861
1.319976	  -4.587294	 -0.282574
2.296686	  -4.983109	 0.079737
-0.223898	  -3.685336	 -0.354003
-5.959969	  -1.597746	 0.243998
-7.705569	  7.650052	 -0.130996
0.698196	  11.341776	 -0.065970
4.118609	  -3.265626	 -0.059758
2.688486	  6.416825	 0.236840
2.309989	  -5.675836	 0.218704
1.079663	  1.737143	 0.188309
2.573729	  -3.560546	 -0.305691
2.862891	  1.725801	 -0.269998
-6.540860	  -1.242294	 0.182623
4.414525	  10.487163	 -0.186427
-8.690042	  -1.892340	 -0.069257
2.901499	  -0.713844	 -0.427089
2.151753	  1.381952	 -0.058962
-0.608384	  -4.868075	 -0.227177
0.168500	  -0.625671	 0.888906
-0.554686	  -6.640956	 0.297950
1.040699	  -11.015219	 -0.126864
-5.895471	  -2.022809	 0.167646
7.152124	  0.875677	 0.286069
3.649413	  6.014970	 0.405776
-1.275668	  4.115971	 -0.487906
-8.273900	  0.659081	 0.093997
2.044423	  5.802229	 0.216463
-4.110393	  8.666272	 -0.317992
-3.130383	  -0.249163	 -0.252170
-5.300728	  -3.226342	 0.256551
-1.435746	  1.720713	 0.144542
2.384434	  0.929773	 -0.071989
-3.777478	  -0.461419	 -0.432058
0.214481	  7.972784	 0.088145
-5.837754	  -7.475570	 -0.287082
-10.034572	  -1.021977	 -0.304793
-0.549559	  4.177720	 -0.407254
-6.874235	  -3.348165	 0.118766
4.791644	  -3.727922	 0.055682
-0.702683	  -5.856475	 0.212191
2.354613	  -0.087865	 -0.053466
0.031731	  -4.662648	 -0.206135
0.539069	  -7.129274	 0.159390
7.496478	  -3.998646	 0.103276
-4.226003	  0.731644	 -0.365302
-5.422586	  6.937166	 -0.169500
-1.435656	  5.171201	 -0.183099
-0.087444	  2.316595	 0.101448
-7.130237	  -0.604800	 0.243765
-9.025786	  0.741977	 -0.109824
1.707686	  -4.309729	 -0.256838
-4.758475	  -4.963761	 0.208745
-6.355674	  -1.346881	 0.317551
-2.088713	  2.483780	 -0.469143
-4.193581	  -1.883918	 -0.370608
-8.094529	  -1.474964	 0.034727
10.183488	  -3.316159	 -0.112237
-0.889867	  -0.556363	 0.717076
4.225844	  9.166569	 -0.326314
3.921825	  2.808810	 -0.286187
-2.949162	  -0.720991	 -0.257901
3.508300	  -5.426133	 0.160344
-7.549788	  2.740248	 0.088209
-3.057816	  -5.401089	 0.189565
-0.143209	  2.052218	 0.269291
-0.764167	  -6.305390	 0.324668
-5.587404	  -2.505647	 0.212606
-0.043327	  2.063906	 0.175470
